(4, 187327)
(4, 187329)
(6, 187331)
(6, 187340)
(5, 187347)
(4, 187348)
(4, 187367)
(4, 187372)
(5, 187374)
(4, 187376)
(6, 187378)
(5, 187381)
(4, 187384)
(6, 187387)
(4, 187392)
(3, 187400)
(6, 187403)
(4, 187416)
(6, 187430)
(5, 187437)
(4, 187438)
(4, 187458)
(6, 187459)
(4, 187461)
(4, 187468)
(5, 187473)
(4, 187483)
(4, 187485)
(4, 187486)
(6, 187495)
(6, 187500)
(5, 187507)
(4, 187508)
(4, 187516)
(4, 187527)
(4, 187548)
(6, 187549)
(4, 187561)
(6, 187568)
(5, 187570)
(4, 187572)
(4, 187580)
(4, 187584)
(6, 187586)
(6, 187594)
(3, 187599)
(4, 187614)
(4, 187615)
(5, 187626)
(4, 187627)
(4, 187637)
(4, 187641)
(4, 187648)
(4, 187651)
(6, 187658)
(5, 187662)
(4, 187672)
(4, 187673)
(6, 187678)
(4, 187679)
(4, 187684)
(6, 187685)
(6, 187687)
(4, 187697)
(4, 187702)
(5, 187705)
(4, 187720)
(4, 187723)
(4, 187725)
(4, 187726)
(4, 187732)
(5, 187734)
(4, 187736)
(6, 187738)
(5, 187743)
(5, 187750)
(4, 187752)
(4, 187762)
(4, 187763)
(6, 187768)
(4, 187769)
(6, 187779)
(6, 187783)
(6, 187786)
(4, 187788)
(4, 187796)
(6, 187797)
(4, 187805)
(5, 187813)
(6, 187829)
(5, 187831)
(4, 187834)
(6, 187837)
(4, 187843)
(4, 187845)
(4, 187846)
(4, 187850)
(4, 187854)
(6, 187856)
(4, 187864)
(6, 187865)
(6, 187867)
(6, 187873)
(6, 187876)
(4, 187878)
(4, 187887)
(6, 187892)
(4, 187922)
(4, 187923)
(6, 187928)
(4, 187929)
(4, 187932)
(6, 187945)
(6, 187954)
(3, 187959)
(4, 187967)
(4, 187976)
(6, 187977)
(6, 187982)
(4, 187992)
(3, 187995)
(4, 188000)
(3, 188001)
(6, 188002)
(6, 188008)
(3, 188010)
(6, 188013)
(6, 188020)
(6, 188031)
(4, 188039)
(6, 188049)
(5, 188056)
(4, 188057)
(5, 188065)
(4, 188075)
(6, 188080)
(4, 188093)
(6, 188094)
(4, 188099)
(3, 188100)
(6, 188103)
(4, 188116)
(6, 188130)
(5, 188137)
(4, 188138)
(4, 188158)
(6, 188159)
(4, 188161)
(4, 188168)
(5, 188173)
(4, 188183)
(4, 188185)
(4, 188186)
(6, 188195)
(6, 188200)
(4, 188235)
(4, 188249)
(4, 188253)
(6, 188259)
(6, 188279)
(4, 188294)
(6, 188295)
(6, 188297)
(6, 188301)
(4, 188309)
(6, 188310)
(5, 188317)
(4, 188318)
(4, 188325)
(5, 188346)
(4, 188347)
(4, 188352)
(5, 188355)
(5, 188364)
(5, 188371)
(4, 188374)
(6, 188377)
(4, 188381)
(4, 188390)
(6, 188409)
(4, 188429)
(5, 188436)
(4, 188437)
(4, 188457)
(5, 188463)
(4, 188467)
(6, 188469)
(4, 188473)
(4, 188475)
(4, 188476)
(6, 188490)
(4, 188492)
(6, 188496)
(5, 188506)
(4, 188507)
(4, 188518)
(6, 188519)
(4, 188523)
(6, 188529)
(4, 188532)
(5, 188535)
(4, 188547)
(5, 188553)
(5, 188560)
(6, 188566)
(6, 188567)
(4, 188570)
(4, 188574)
(6, 188576)
(4, 188581)
(6, 188591)
(6, 188592)
(5, 188605)
(4, 188611)
(4, 188618)
(5, 188634)
(5, 188643)
(4, 188647)
(6, 188649)
(5, 188650)
(6, 188656)
(6, 188657)
(6, 188665)
(4, 188674)
(6, 188675)
(6, 188677)
(4, 188681)
(6, 188688)
(3, 188689)
(6, 188694)
(3, 188698)
(4, 188705)
(5, 188713)
(6, 188729)
(5, 188731)
(4, 188734)
(6, 188737)
(4, 188743)
(4, 188745)
(4, 188746)
(4, 188750)
(4, 188754)
(6, 188756)
(4, 188764)
(6, 188765)
(6, 188767)
(6, 188773)
(6, 188776)
(4, 188778)
(4, 188787)
(6, 188792)
(6, 188800)
(4, 188813)
(4, 188815)
(4, 188816)
(4, 188831)
(4, 188851)
(4, 188861)
(6, 188868)
(3, 188869)
(4, 188877)
(6, 188886)
(5, 188889)
(3, 188896)
(5, 188898)
(4, 188903)
(6, 188904)
(4, 188909)
(6, 188915)
(4, 188924)
(6, 188925)
(6, 188927)
(4, 188930)
(6, 188940)
(4, 188942)
(6, 188946)
(6, 188951)
(6, 188952)
(6, 188964)
(3, 188968)
(6, 188972)
(3, 188986)
(5, 188988)
(4, 188990)
(4, 189038)
(6, 189039)
(6, 189048)
(6, 189069)
(4, 189083)
(6, 189084)
(4, 189089)
(6, 189093)
(6, 189096)
(4, 189098)
(4, 189124)
(4, 189125)
(4, 189136)
(4, 189142)
(5, 189145)
(4, 189152)
(5, 189154)
(4, 189156)
(6, 189158)
(4, 189163)
(4, 189165)
(4, 189166)
(6, 189185)
(4, 189214)
(4, 189215)
(5, 189226)
(4, 189227)
(4, 189237)
(4, 189241)
(4, 189248)
(4, 189251)
(6, 189258)
(5, 189262)
(4, 189272)
(4, 189273)
(6, 189278)
(4, 189279)
(4, 189284)
(6, 189285)
(6, 189287)
(4, 189297)
(4, 189308)
(6, 189309)
(4, 189316)
(4, 189327)
(4, 189361)
(4, 189372)
(4, 189380)
(6, 189390)
(6, 189408)
(4, 189412)
(5, 189415)
(4, 189421)
(4, 189428)
(4, 189445)
(5, 189451)
(4, 189454)
(6, 189457)
(6, 189468)
(6, 189475)
(6, 189480)
(4, 189482)
(6, 189486)
(4, 189512)
(5, 189514)
(4, 189516)
(6, 189518)
(4, 189521)
(6, 189528)
(5, 189541)
(4, 189544)
(6, 189547)
(4, 189561)
(6, 189574)
(3, 189579)
(6, 189581)
(6, 189582)
(3, 189597)
(6, 189609)
(4, 189613)
(4, 189615)
(4, 189616)
(5, 189622)
(4, 189631)
(6, 189648)
(4, 189651)
(4, 189661)
(4, 189677)
(6, 189684)
(3, 189688)
(6, 189690)
(4, 189722)
(4, 189723)
(6, 189728)
(4, 189729)
(4, 189732)
(6, 189745)
(6, 189754)
(3, 189759)
(4, 189767)
(4, 189776)
(6, 189777)
(6, 189782)
(4, 189792)
(3, 189795)
(4, 189803)
(6, 189804)
(4, 189809)
(6, 189815)
(4, 189824)
(6, 189825)
(6, 189827)
(4, 189830)
(6, 189840)
(4, 189842)
(6, 189846)
(6, 189851)
(6, 189852)
(6, 189864)
(3, 189868)
(6, 189872)
(3, 189886)
(5, 189888)
(4, 189890)
(6, 189903)
(6, 189906)
(4, 189908)
(4, 189927)
(6, 189930)
(3, 189957)
(6, 189960)
(4, 189972)
(3, 189975)
(4, 189980)
(4, 190000)
(3, 190002)
(5, 190003)
(3, 190020)
(4, 190029)
(5, 190030)
(2, 190033)
(5, 190059)
(4, 190067)
(4, 190076)
(4, 190092)
(5, 190095)
(2, 190114)
(5, 190115)
(6, 190117)
(5, 190122)
(3, 190124)
(2, 190141)
(3, 190142)
(5, 190151)
(6, 190155)
(6, 190171)
(3, 190200)
(4, 190209)
(5, 190212)
(3, 190214)
(5, 190221)
(5, 190222)
(6, 190227)
(4, 190239)
(3, 190241)
(4, 190259)
(4, 190269)
(6, 190272)
(4, 190290)
(4, 190293)
(4, 190295)
(4, 190296)
(5, 190300)
(2, 190303)
(4, 190329)
(2, 190330)
(5, 190333)
(5, 190349)
(4, 190367)
(4, 190369)
(4, 190376)
(4, 190388)
(6, 190389)
(4, 190392)
(5, 190394)
(4, 190396)
(6, 190398)
(2, 190411)
(3, 190412)
(3, 190421)
(5, 190439)
(3, 190444)
(6, 190445)
(6, 190454)
(6, 190488)
(5, 190493)
(5, 190509)
(5, 190511)
(6, 190515)
(4, 190529)
(6, 190544)
(6, 190551)
(4, 190567)
(4, 190576)
(5, 190590)
(4, 190592)
(4, 190607)
(4, 190629)
(4, 190637)
(4, 190639)
(4, 190657)
(5, 190666)
(4, 190667)
(4, 190670)
(4, 190673)
(4, 190675)
(4, 190676)
(6, 190689)
(4, 190692)
(4, 190693)
(6, 190698)
(4, 190699)
(4, 190706)
(6, 190711)
(6, 190722)
(4, 190736)
(4, 190756)
(4, 190760)
(4, 190763)
(4, 190765)
(4, 190766)
(6, 190799)
(4, 190838)
(6, 190839)
(6, 190848)
(6, 190869)
(4, 190883)
(6, 190884)
(4, 190889)
(6, 190893)
(6, 190896)
(4, 190898)
(4, 190902)
(5, 190905)
(4, 190920)
(4, 190923)
(4, 190925)
(4, 190926)
(4, 190932)
(5, 190934)
(4, 190936)
(6, 190938)
(5, 190943)
(5, 190950)
(4, 190952)
(4, 190962)
(4, 190963)
(6, 190968)
(4, 190969)
(6, 190979)
(6, 190983)
(6, 190986)
(4, 190988)
(4, 190996)
(6, 190997)
(2, 191014)
(5, 191015)
(6, 191017)
(5, 191022)
(3, 191024)
(2, 191041)
(3, 191042)
(5, 191051)
(6, 191055)
(6, 191071)
(2, 191104)
(5, 191105)
(6, 191107)
(3, 191111)
(5, 191113)
(4, 191123)
(5, 191131)
(4, 191132)
(5, 191134)
(4, 191136)
(2, 191140)
(5, 191143)
(5, 191150)
(5, 191159)
(4, 191163)
(6, 191170)
(5, 191195)
(5, 191202)
(3, 191204)
(4, 191213)
(5, 191220)
(2, 191223)
(4, 191231)
(2, 191232)
(3, 191240)
(6, 191246)
(4, 191248)
(4, 191258)
(6, 191259)
(6, 191264)
(4, 191284)
(4, 191285)
(6, 191295)
(5, 191311)
(4, 191312)
(5, 191314)
(4, 191316)
(4, 191321)
(2, 191322)
(5, 191341)
(6, 191345)
(6, 191354)
(4, 191361)
(4, 191368)
(5, 191377)
(4, 191386)
(2, 191401)
(3, 191402)
(2, 191410)
(5, 191413)
(3, 191420)
(6, 191426)
(4, 191428)
(5, 191431)
(6, 191435)
(6, 191453)
(5, 191458)
(6, 191462)
(4, 191482)
(5, 191485)
(5, 191501)
(6, 191505)
(5, 191510)
(5, 191519)
(4, 191528)
(6, 191529)
(6, 191534)
(6, 191543)
(5, 191548)
(6, 191550)
(6, 191567)
(4, 191568)
(6, 191576)
(4, 191582)
(5, 191584)
(4, 191586)
(6, 191588)
(5, 191591)
(6, 191592)
(4, 191613)
(6, 191624)
(4, 191631)
(4, 191638)
(6, 191642)
(6, 191657)
(4, 191658)
(4, 191668)
(6, 191669)
(6, 191675)
(4, 191683)
(4, 191685)
(4, 191686)
(6, 191696)
(6, 191701)
(6, 191710)
(5, 191737)
(6, 191756)
(6, 191765)
(5, 191773)
(4, 191777)
(6, 191779)
(6, 191797)
(4, 191824)
(4, 191825)
(4, 191836)
(4, 191842)
(5, 191845)
(4, 191852)
(5, 191854)
(4, 191856)
(6, 191858)
(4, 191863)
(4, 191865)
(4, 191866)
(6, 191885)
(5, 191915)
(6, 191925)
(5, 191951)
(6, 191952)
(6, 191966)
(6, 191977)
(6, 191999)
(3, 192000)
(4, 192009)
(5, 192012)
(3, 192014)
(5, 192021)
(5, 192022)
(6, 192027)
(4, 192039)
(3, 192041)
(4, 192059)
(4, 192069)
(6, 192072)
(4, 192090)
(4, 192093)
(4, 192095)
(4, 192096)
(5, 192102)
(3, 192104)
(4, 192113)
(5, 192120)
(2, 192123)
(4, 192131)
(2, 192132)
(3, 192140)
(6, 192146)
(4, 192148)
(4, 192158)
(6, 192159)
(6, 192164)
(4, 192184)
(4, 192185)
(6, 192195)
(5, 192201)
(5, 192202)
(6, 192207)
(5, 192210)
(2, 192213)
(5, 192220)
(3, 192223)
(3, 192226)
(2, 192231)
(3, 192232)
(3, 192262)
(5, 192268)
(6, 192270)
(5, 192277)
(4, 192278)
(5, 192286)
(4, 192287)
(4, 192309)
(4, 192311)
(2, 192312)
(2, 192321)
(3, 192322)
(4, 192335)
(4, 192349)
(4, 192353)
(4, 192366)
(6, 192377)
(4, 192378)
(4, 192387)
(4, 192390)
(4, 192394)
(3, 192401)
(3, 192410)
(6, 192416)
(4, 192418)
(4, 192439)
(4, 192447)
(4, 192457)
(4, 192459)
(6, 192461)
(4, 192469)
(4, 192474)
(4, 192475)
(4, 192481)
(4, 192488)
(4, 192493)
(4, 192495)
(4, 192496)
(4, 192509)
(4, 192518)
(6, 192519)
(4, 192533)
(4, 192547)
(4, 192549)
(4, 192574)
(4, 192581)
(6, 192588)
(4, 192590)
(6, 192591)
(4, 192594)
(4, 192609)
(6, 192614)
(3, 192622)
(5, 192628)
(4, 192636)
(6, 192641)
(4, 192649)
(4, 192663)
(6, 192669)
(5, 192682)
(4, 192690)
(4, 192694)
(6, 192696)
(6, 192702)
(6, 192720)
(5, 192727)
(4, 192728)
(6, 192737)
(4, 192738)
(4, 192744)
(4, 192745)
(4, 192754)
(5, 192772)
(6, 192773)
(4, 192782)
(4, 192783)
(6, 192788)
(4, 192789)
(4, 192798)
(4, 192814)
(4, 192815)
(5, 192826)
(4, 192827)
(4, 192837)
(4, 192841)
(4, 192848)
(4, 192851)
(6, 192858)
(5, 192862)
(4, 192872)
(4, 192873)
(6, 192878)
(4, 192879)
(4, 192884)
(6, 192885)
(6, 192887)
(4, 192897)
(4, 192900)
(4, 192903)
(4, 192905)
(4, 192906)
(6, 192915)
(4, 192930)
(4, 192934)
(4, 192943)
(4, 192945)
(4, 192946)
(4, 192950)
(6, 192951)
(4, 192954)
(4, 192960)
(4, 192964)
(6, 192966)
(4, 192978)
(4, 192987)
(6, 192999)
(5, 193000)
(2, 193003)
(4, 193029)
(2, 193030)
(5, 193033)
(5, 193049)
(4, 193067)
(4, 193069)
(4, 193076)
(4, 193088)
(6, 193089)
(4, 193092)
(5, 193094)
(4, 193096)
(6, 193098)
(5, 193111)
(4, 193112)
(5, 193114)
(4, 193116)
(4, 193121)
(2, 193122)
(5, 193141)
(6, 193145)
(6, 193154)
(4, 193161)
(4, 193168)
(5, 193177)
(4, 193186)
(4, 193209)
(4, 193211)
(2, 193212)
(2, 193221)
(3, 193222)
(4, 193235)
(4, 193249)
(4, 193253)
(4, 193266)
(6, 193277)
(4, 193278)
(4, 193287)
(4, 193290)
(4, 193294)
(2, 193300)
(5, 193303)
(4, 193325)
(5, 193330)
(5, 193339)
(4, 193352)
(4, 193379)
(5, 193393)
(4, 193397)
(6, 193399)
(5, 193409)
(5, 193411)
(6, 193415)
(4, 193429)
(6, 193444)
(6, 193451)
(4, 193467)
(4, 193476)
(5, 193490)
(4, 193492)
(6, 193514)
(4, 193523)
(4, 193532)
(6, 193541)
(5, 193557)
(5, 193566)
(5, 193575)
(4, 193607)
(4, 193609)
(4, 193611)
(4, 193618)
(4, 193626)
(4, 193647)
(5, 193656)
(4, 193662)
(5, 193665)
(4, 193670)
(4, 193674)
(4, 193681)
(4, 193690)
(4, 193706)
(5, 193717)
(6, 193727)
(4, 193728)
(4, 193739)
(4, 193746)
(5, 193755)
(4, 193760)
(4, 193764)
(5, 193771)
(6, 193772)
(4, 193782)
(4, 193793)
(4, 193799)
(4, 193808)
(6, 193809)
(4, 193816)
(4, 193827)
(4, 193861)
(4, 193872)
(4, 193880)
(6, 193890)
(4, 193902)
(5, 193904)
(4, 193906)
(6, 193908)
(4, 193920)
(4, 193924)
(5, 193933)
(4, 193937)
(6, 193939)
(5, 193940)
(4, 193942)
(4, 193960)
(4, 193973)
(4, 193979)
(6, 193980)
(6, 193993)
(4, 193997)
(2, 194011)
(3, 194012)
(3, 194021)
(5, 194039)
(3, 194044)
(6, 194045)
(6, 194054)
(6, 194088)
(5, 194093)
(2, 194101)
(3, 194102)
(2, 194110)
(5, 194113)
(3, 194120)
(6, 194126)
(4, 194128)
(5, 194131)
(6, 194135)
(6, 194153)
(5, 194158)
(6, 194162)
(4, 194182)
(5, 194185)
(3, 194201)
(3, 194210)
(6, 194216)
(4, 194218)
(4, 194239)
(4, 194247)
(4, 194257)
(4, 194259)
(6, 194261)
(4, 194269)
(4, 194274)
(4, 194275)
(4, 194281)
(4, 194288)
(4, 194293)
(4, 194295)
(4, 194296)
(5, 194309)
(5, 194311)
(6, 194315)
(4, 194329)
(6, 194344)
(6, 194351)
(4, 194367)
(4, 194376)
(5, 194390)
(4, 194392)
(3, 194404)
(6, 194405)
(4, 194427)
(6, 194434)
(3, 194440)
(6, 194443)
(6, 194450)
(5, 194457)
(4, 194458)
(4, 194472)
(5, 194475)
(4, 194485)
(6, 194504)
(6, 194513)
(5, 194518)
(4, 194527)
(4, 194529)
(6, 194531)
(6, 194540)
(5, 194547)
(4, 194548)
(4, 194567)
(4, 194572)
(5, 194574)
(4, 194576)
(6, 194578)
(5, 194581)
(4, 194584)
(6, 194587)
(4, 194592)
(6, 194612)
(6, 194621)
(4, 194629)
(4, 194637)
(4, 194657)
(4, 194667)
(4, 194673)
(4, 194675)
(4, 194676)
(6, 194688)
(4, 194692)
(4, 194724)
(4, 194725)
(4, 194736)
(4, 194742)
(5, 194745)
(4, 194752)
(5, 194754)
(4, 194756)
(6, 194758)
(4, 194763)
(4, 194765)
(4, 194766)
(6, 194785)
(6, 194808)
(4, 194812)
(5, 194815)
(4, 194821)
(4, 194828)
(4, 194845)
(5, 194851)
(4, 194854)
(6, 194857)
(6, 194868)
(6, 194875)
(6, 194880)
(4, 194882)
(6, 194886)
(5, 194903)
(4, 194923)
(4, 194925)
(4, 194926)
(5, 194930)
(4, 194932)
(4, 194952)
(4, 194962)
(5, 195009)
(5, 195011)
(6, 195015)
(4, 195029)
(6, 195044)
(6, 195051)
(4, 195067)
(4, 195076)
(5, 195090)
(4, 195092)
(5, 195101)
(6, 195105)
(5, 195110)
(5, 195119)
(4, 195128)
(6, 195129)
(6, 195134)
(6, 195143)
(5, 195148)
(6, 195150)
(6, 195167)
(4, 195168)
(6, 195176)
(4, 195182)
(5, 195184)
(4, 195186)
(6, 195188)
(5, 195191)
(6, 195192)
(4, 195209)
(4, 195218)
(6, 195219)
(4, 195233)
(4, 195247)
(4, 195249)
(4, 195274)
(4, 195281)
(6, 195288)
(4, 195290)
(6, 195291)
(4, 195294)
(6, 195314)
(4, 195323)
(4, 195332)
(6, 195341)
(5, 195357)
(5, 195366)
(5, 195375)
(6, 195404)
(6, 195413)
(5, 195418)
(4, 195427)
(4, 195429)
(6, 195431)
(6, 195440)
(5, 195447)
(4, 195448)
(4, 195467)
(4, 195472)
(5, 195474)
(4, 195476)
(6, 195478)
(5, 195481)
(4, 195484)
(6, 195487)
(4, 195492)
(6, 195501)
(6, 195510)
(5, 195537)
(6, 195556)
(6, 195565)
(5, 195573)
(4, 195577)
(6, 195579)
(6, 195597)
(4, 195607)
(6, 195617)
(4, 195618)
(5, 195636)
(4, 195647)
(6, 195655)
(5, 195663)
(4, 195670)
(6, 195671)
(4, 195674)
(4, 195681)
(4, 195706)
(6, 195716)
(4, 195724)
(5, 195735)
(4, 195742)
(5, 195744)
(4, 195746)
(6, 195748)
(5, 195753)
(4, 195757)
(6, 195759)
(4, 195760)
(6, 195761)
(4, 195764)
(4, 195775)
(6, 195784)
(3, 195789)
(6, 195795)
(3, 195798)
(4, 195812)
(5, 195814)
(4, 195816)
(6, 195818)
(4, 195821)
(6, 195828)
(5, 195841)
(4, 195844)
(6, 195847)
(4, 195861)
(6, 195874)
(3, 195879)
(6, 195881)
(6, 195882)
(3, 195897)
(5, 195900)
(4, 195902)
(5, 195911)
(6, 195912)
(4, 195920)
(6, 195921)
(4, 195924)
(4, 195942)
(6, 195957)
(6, 195975)
(3, 195978)
(3, 195987)
(4, 196007)
(4, 196029)
(4, 196037)
(4, 196039)
(4, 196057)
(5, 196066)
(4, 196067)
(4, 196070)
(4, 196073)
(4, 196075)
(4, 196076)
(6, 196089)
(4, 196092)
(4, 196093)
(6, 196098)
(4, 196099)
(4, 196113)
(6, 196124)
(4, 196131)
(4, 196138)
(6, 196142)
(6, 196157)
(4, 196158)
(4, 196168)
(6, 196169)
(6, 196175)
(4, 196183)
(4, 196185)
(4, 196186)
(6, 196196)
(4, 196209)
(6, 196214)
(3, 196222)
(5, 196228)
(4, 196236)
(6, 196241)
(4, 196249)
(4, 196263)
(6, 196269)
(5, 196282)
(4, 196290)
(4, 196294)
(6, 196296)
(4, 196307)
(4, 196309)
(4, 196311)
(4, 196318)
(4, 196326)
(4, 196347)
(5, 196356)
(4, 196362)
(5, 196365)
(4, 196370)
(4, 196374)
(4, 196381)
(4, 196390)
(6, 196412)
(6, 196421)
(4, 196429)
(4, 196437)
(4, 196457)
(4, 196467)
(4, 196473)
(4, 196475)
(4, 196476)
(6, 196488)
(4, 196492)
(4, 196507)
(6, 196517)
(4, 196518)
(5, 196536)
(4, 196547)
(6, 196555)
(5, 196563)
(4, 196570)
(6, 196571)
(4, 196574)
(4, 196581)
(5, 196606)
(4, 196607)
(4, 196618)
(6, 196619)
(4, 196623)
(6, 196629)
(4, 196632)
(5, 196635)
(4, 196647)
(5, 196653)
(5, 196660)
(6, 196666)
(6, 196667)
(4, 196670)
(4, 196674)
(6, 196676)
(4, 196681)
(6, 196691)
(6, 196692)
(4, 196700)
(4, 196703)
(4, 196705)
(4, 196706)
(6, 196715)
(4, 196730)
(4, 196734)
(4, 196743)
(4, 196745)
(4, 196746)
(4, 196750)
(6, 196751)
(4, 196754)
(4, 196760)
(4, 196764)
(6, 196766)
(4, 196778)
(4, 196787)
(6, 196799)
(6, 196809)
(4, 196813)
(4, 196815)
(4, 196816)
(5, 196822)
(4, 196831)
(6, 196848)
(4, 196851)
(4, 196861)
(4, 196877)
(6, 196884)
(3, 196888)
(6, 196890)
(4, 196902)
(4, 196903)
(6, 196908)
(4, 196909)
(6, 196916)
(4, 196920)
(4, 196924)
(6, 196926)
(4, 196930)
(4, 196942)
(6, 196961)
(6, 196962)
(6, 196979)
(6, 196980)
(4, 196990)
(6, 196997)
(4, 197006)
(6, 197011)
(6, 197022)
(4, 197036)
(4, 197056)
(4, 197060)
(4, 197063)
(4, 197065)
(4, 197066)
(6, 197099)
(6, 197101)
(6, 197110)
(5, 197137)
(6, 197156)
(6, 197165)
(5, 197173)
(4, 197177)
(6, 197179)
(6, 197197)
(6, 197202)
(6, 197220)
(5, 197227)
(4, 197228)
(6, 197237)
(4, 197238)
(4, 197244)
(4, 197245)
(4, 197254)
(5, 197272)
(6, 197273)
(4, 197282)
(4, 197283)
(6, 197288)
(4, 197289)
(4, 197298)
(4, 197306)
(5, 197317)
(6, 197327)
(4, 197328)
(4, 197339)
(4, 197346)
(5, 197355)
(4, 197360)
(4, 197364)
(5, 197371)
(6, 197372)
(4, 197382)
(4, 197393)
(4, 197399)
(4, 197424)
(4, 197425)
(4, 197436)
(4, 197442)
(5, 197445)
(4, 197452)
(5, 197454)
(4, 197456)
(6, 197458)
(4, 197463)
(4, 197465)
(4, 197466)
(6, 197485)
(4, 197506)
(6, 197516)
(4, 197524)
(5, 197535)
(4, 197542)
(5, 197544)
(4, 197546)
(6, 197548)
(5, 197553)
(4, 197557)
(6, 197559)
(4, 197560)
(6, 197561)
(4, 197564)
(4, 197575)
(6, 197584)
(3, 197589)
(6, 197595)
(3, 197598)
(4, 197600)
(4, 197603)
(4, 197605)
(4, 197606)
(6, 197615)
(4, 197630)
(4, 197634)
(4, 197643)
(4, 197645)
(4, 197646)
(4, 197650)
(6, 197651)
(4, 197654)
(4, 197660)
(4, 197664)
(6, 197666)
(4, 197678)
(4, 197687)
(6, 197699)
(5, 197713)
(4, 197717)
(6, 197719)
(5, 197722)
(6, 197723)
(5, 197731)
(6, 197732)
(4, 197755)
(4, 197768)
(4, 197771)
(6, 197778)
(3, 197779)
(4, 197786)
(6, 197787)
(6, 197791)
(3, 197797)
(4, 197822)
(4, 197823)
(6, 197828)
(4, 197829)
(4, 197832)
(6, 197845)
(6, 197854)
(3, 197859)
(4, 197867)
(4, 197876)
(6, 197877)
(6, 197882)
(4, 197892)
(3, 197895)
(6, 197909)
(6, 197917)
(4, 197928)
(4, 197933)
(4, 197939)
(6, 197955)
(3, 197958)
(6, 197969)
(6, 197971)
(3, 197977)
(4, 197982)
(3, 197985)
(6, 197990)
(4, 197993)
(6, 197996)
(4, 198038)
(6, 198039)
(6, 198048)
(6, 198069)
(4, 198083)
(6, 198084)
(4, 198089)
(6, 198093)
(6, 198096)
(4, 198098)
(4, 198124)
(4, 198125)
(4, 198136)
(4, 198142)
(5, 198145)
(4, 198152)
(5, 198154)
(4, 198156)
(6, 198158)
(4, 198163)
(4, 198165)
(4, 198166)
(6, 198185)
(4, 198214)
(4, 198215)
(5, 198226)
(4, 198227)
(4, 198237)
(4, 198241)
(4, 198248)
(4, 198251)
(6, 198258)
(5, 198262)
(4, 198272)
(4, 198273)
(6, 198278)
(4, 198279)
(4, 198284)
(6, 198285)
(6, 198287)
(4, 198297)
(4, 198308)
(6, 198309)
(4, 198316)
(4, 198327)
(4, 198361)
(4, 198372)
(4, 198380)
(6, 198390)
(6, 198408)
(4, 198412)
(5, 198415)
(4, 198421)
(4, 198428)
(4, 198445)
(5, 198451)
(4, 198454)
(6, 198457)
(6, 198468)
(6, 198475)
(6, 198480)
(4, 198482)
(6, 198486)
(4, 198512)
(5, 198514)
(4, 198516)
(6, 198518)
(4, 198521)
(6, 198528)
(5, 198541)
(4, 198544)
(6, 198547)
(4, 198561)
(6, 198574)
(3, 198579)
(6, 198581)
(6, 198582)
(3, 198597)
(6, 198609)
(4, 198613)
(4, 198615)
(4, 198616)
(5, 198622)
(4, 198631)
(6, 198648)
(4, 198651)
(4, 198661)
(4, 198677)
(6, 198684)
(3, 198688)
(6, 198690)
(4, 198722)
(4, 198723)
(6, 198728)
(4, 198729)
(4, 198732)
(6, 198745)
(6, 198754)
(3, 198759)
(4, 198767)
(4, 198776)
(6, 198777)
(6, 198782)
(4, 198792)
(3, 198795)
(4, 198803)
(6, 198804)
(4, 198809)
(6, 198815)
(4, 198824)
(6, 198825)
(6, 198827)
(4, 198830)
(6, 198840)
(4, 198842)
(6, 198846)
(6, 198851)
(6, 198852)
(6, 198864)
(3, 198868)
(6, 198872)
(3, 198886)
(5, 198888)
(4, 198890)
(6, 198903)
(6, 198906)
(4, 198908)
(4, 198927)
(6, 198930)
(3, 198957)
(6, 198960)
(4, 198972)
(3, 198975)
(4, 198980)
(4, 199002)
(5, 199005)
(4, 199020)
(4, 199023)
(4, 199025)
(4, 199026)
(4, 199032)
(5, 199034)
(4, 199036)
(6, 199038)
(5, 199043)
(5, 199050)
(4, 199052)
(4, 199062)
(4, 199063)
(6, 199068)
(4, 199069)
(6, 199079)
(6, 199083)
(6, 199086)
(4, 199088)
(4, 199096)
(6, 199097)
(5, 199115)
(6, 199125)
(5, 199151)
(6, 199152)
(6, 199166)
(6, 199177)
(6, 199199)
(4, 199200)
(4, 199203)
(4, 199205)
(4, 199206)
(6, 199215)
(4, 199230)
(4, 199234)
(4, 199243)
(4, 199245)
(4, 199246)
(4, 199250)
(6, 199251)
(4, 199254)
(4, 199260)
(4, 199264)
(6, 199266)
(4, 199278)
(4, 199287)
(6, 199299)
(4, 199302)
(5, 199304)
(4, 199306)
(6, 199308)
(4, 199320)
(4, 199324)
(5, 199333)
(4, 199337)
(6, 199339)
(5, 199340)
(4, 199342)
(4, 199360)
(4, 199373)
(4, 199379)
(6, 199380)
(6, 199393)
(4, 199397)
(5, 199403)
(4, 199423)
(4, 199425)
(4, 199426)
(5, 199430)
(4, 199432)
(4, 199452)
(4, 199462)
(5, 199500)
(4, 199502)
(5, 199511)
(6, 199512)
(4, 199520)
(6, 199521)
(4, 199524)
(4, 199542)
(6, 199557)
(6, 199575)
(3, 199578)
(3, 199587)
(4, 199602)
(4, 199603)
(6, 199608)
(4, 199609)
(6, 199616)
(4, 199620)
(4, 199624)
(6, 199626)
(4, 199630)
(4, 199642)
(6, 199661)
(6, 199662)
(6, 199679)
(6, 199680)
(4, 199690)
(6, 199697)
(6, 199709)
(6, 199717)
(4, 199728)
(4, 199733)
(4, 199739)
(6, 199755)
